tag,bytes,direction,mem,reg,iters,median_s,gbytes_per_s,min_s,max_s
mf_quadrant_pageable_r2,4096,h2d,pageable,cached,20,0.000027461,0.1492,0.000027120,0.000029735
mf_quadrant_pageable_r2,4096,d2h,pageable,cached,20,0.000028582,0.1433,0.000027962,0.000033810
mf_quadrant_pageable_r2,8192,h2d,pageable,cached,20,0.000029214,0.2804,0.000027751,0.000030916
mf_quadrant_pageable_r2,8192,d2h,pageable,cached,20,0.000030255,0.2708,0.000029414,0.000035413
mf_quadrant_pageable_r2,16384,h2d,pageable,cached,20,0.000031387,0.5220,0.000030225,0.000031627
mf_quadrant_pageable_r2,16384,d2h,pageable,cached,20,0.000031397,0.5218,0.000031016,0.000031958
mf_quadrant_pageable_r2,32768,h2d,pageable,cached,20,0.000033189,0.9873,0.000032378,0.000034140
mf_quadrant_pageable_r2,32768,d2h,pageable,cached,20,0.000035303,0.9282,0.000034652,0.000035933
mf_quadrant_pageable_r2,65536,h2d,pageable,cached,20,0.000037746,1.7362,0.000036575,0.000039108
mf_quadrant_pageable_r2,65536,d2h,pageable,cached,20,0.000042713,1.5343,0.000041972,0.000048582
mf_quadrant_pageable_r2,131072,h2d,pageable,cached,20,0.000048702,2.6913,0.000047871,0.000051306
mf_quadrant_pageable_r2,131072,d2h,pageable,cached,20,0.000057626,2.2745,0.000056234,0.000060800
mf_quadrant_pageable_r2,262144,h2d,pageable,cached,20,0.000071816,3.6502,0.000070505,0.000078486
mf_quadrant_pageable_r2,262144,d2h,pageable,cached,20,0.000089213,2.9384,0.000087901,0.000092928
mf_quadrant_pageable_r2,524288,h2d,pageable,cached,20,0.000114490,4.5793,0.000109382,0.000120078
mf_quadrant_pageable_r2,524288,d2h,pageable,cached,20,0.000145697,3.5985,0.000143994,0.000165947
mf_quadrant_pageable_r2,1048576,h2d,pageable,cached,20,0.000194359,5.3950,0.000190673,0.000233187
mf_quadrant_pageable_r2,1048576,d2h,pageable,cached,20,0.000330191,3.1757,0.000327087,0.000344823
mf_quadrant_pageable_r2,2097152,h2d,pageable,cached,20,0.000297242,7.0554,0.000291584,0.000328458
mf_quadrant_pageable_r2,2097152,d2h,pageable,cached,20,0.000624709,3.3570,0.000616767,0.000630187
mf_quadrant_pageable_r2,4194304,h2d,pageable,cached,20,0.000519482,8.0740,0.000513404,0.000592301
mf_quadrant_pageable_r2,4194304,d2h,pageable,cached,20,0.000527795,7.9468,0.000521575,0.000565961
