tag,bytes,direction,mem,reg,iters,median_s,gbytes_per_s,min_s,max_s
mf_quadrant_pinned_r2,4096,h2d,pinned,cached,20,0.000027171,0.1507,0.000026499,0.000032879
mf_quadrant_pinned_r2,4096,d2h,pinned,cached,20,0.000027571,0.1486,0.000026679,0.000028532
mf_quadrant_pinned_r2,8192,h2d,pinned,cached,20,0.000029053,0.2820,0.000028362,0.000029885
mf_quadrant_pinned_r2,8192,d2h,pinned,cached,20,0.000030014,0.2729,0.000029434,0.000030696
mf_quadrant_pinned_r2,16384,h2d,pinned,cached,20,0.000028863,0.5676,0.000028472,0.000029764
mf_quadrant_pinned_r2,16384,d2h,pinned,cached,20,0.000031406,0.5217,0.000030746,0.000037726
mf_quadrant_pinned_r2,32768,h2d,pinned,cached,20,0.000030856,1.0620,0.000030195,0.000031376
mf_quadrant_pinned_r2,32768,d2h,pinned,cached,20,0.000035523,0.9224,0.000034822,0.000037015
mf_quadrant_pinned_r2,65536,h2d,pinned,cached,20,0.000033449,1.9593,0.000032889,0.000034482
mf_quadrant_pinned_r2,65536,d2h,pinned,cached,20,0.000042182,1.5536,0.000041362,0.000049423
mf_quadrant_pinned_r2,131072,h2d,pinned,cached,20,0.000037856,3.4624,0.000037025,0.000038568
mf_quadrant_pinned_r2,131072,d2h,pinned,cached,20,0.000056975,2.3005,0.000055552,0.000064256
mf_quadrant_pinned_r2,262144,h2d,pinned,cached,20,0.000054732,4.7896,0.000053600,0.000055853
mf_quadrant_pinned_r2,262144,d2h,pinned,cached,20,0.000089833,2.9181,0.000087841,0.000092277
mf_quadrant_pinned_r2,524288,h2d,pinned,cached,20,0.000053889,9.7290,0.000053229,0.000055482
mf_quadrant_pinned_r2,524288,d2h,pinned,cached,20,0.000143863,3.6444,0.000142562,0.000179697
mf_quadrant_pinned_r2,1048576,h2d,pinned,cached,20,0.000077856,13.4681,0.000076824,0.000083754
mf_quadrant_pinned_r2,1048576,d2h,pinned,cached,20,0.000329610,3.1813,0.000327056,0.000336681
mf_quadrant_pinned_r2,2097152,h2d,pinned,cached,20,0.000114280,18.3510,0.000113358,0.000115071
mf_quadrant_pinned_r2,2097152,d2h,pinned,cached,20,0.000622325,3.3699,0.000617858,0.000661634
mf_quadrant_pinned_r2,4194304,h2d,pinned,cached,20,0.000200749,20.8933,0.000199807,0.000203333
mf_quadrant_pinned_r2,4194304,d2h,pinned,cached,20,0.000207759,20.1883,0.000206547,0.000212856
