tag,bytes,direction,mem,reg,iters,median_s,gbytes_per_s,min_s,max_s
mf_am_pageable_r1,4096,h2d,pageable,cached,20,0.000027041,0.1515,0.000026289,0.000035903
mf_am_pageable_r1,4096,d2h,pageable,cached,20,0.000027831,0.1472,0.000027221,0.000029033
mf_am_pageable_r1,8192,h2d,pageable,cached,20,0.000029403,0.2786,0.000028673,0.000030475
mf_am_pageable_r1,8192,d2h,pageable,cached,20,0.000030014,0.2729,0.000029484,0.000030486
mf_am_pageable_r1,16384,h2d,pageable,cached,20,0.000030625,0.5350,0.000029734,0.000032148
mf_am_pageable_r1,16384,d2h,pageable,cached,20,0.000031267,0.5240,0.000030406,0.000031808
mf_am_pageable_r1,32768,h2d,pageable,cached,20,0.000033380,0.9817,0.000032288,0.000043866
mf_am_pageable_r1,32768,d2h,pageable,cached,20,0.000035112,0.9332,0.000034642,0.000035503
mf_am_pageable_r1,65536,h2d,pageable,cached,20,0.000038117,1.7193,0.000037606,0.000039048
mf_am_pageable_r1,65536,d2h,pageable,cached,20,0.000042784,1.5318,0.000042052,0.000043485
mf_am_pageable_r1,131072,h2d,pageable,cached,20,0.000048653,2.6940,0.000047740,0.000067701
mf_am_pageable_r1,131072,d2h,pageable,cached,20,0.000057676,2.2726,0.000056554,0.000074020
mf_am_pageable_r1,262144,h2d,pageable,cached,20,0.000074140,3.5358,0.000072618,0.000076644
mf_am_pageable_r1,262144,d2h,pageable,cached,20,0.000087530,2.9949,0.000086068,0.000092067
mf_am_pageable_r1,524288,h2d,pageable,cached,20,0.000125366,4.1821,0.000121091,0.000131696
mf_am_pageable_r1,524288,d2h,pageable,cached,20,0.000145406,3.6057,0.000143633,0.000149021
mf_am_pageable_r1,1048576,h2d,pageable,cached,20,0.000199847,5.2469,0.000198295,0.000224884
mf_am_pageable_r1,1048576,d2h,pageable,cached,20,0.000330011,3.1774,0.000327768,0.000351052
mf_am_pageable_r1,2097152,h2d,pageable,cached,20,0.000363000,5.7773,0.000357401,0.000372614
mf_am_pageable_r1,2097152,d2h,pageable,cached,20,0.000624388,3.3587,0.000617307,0.000628784
mf_am_pageable_r1,4194304,h2d,pageable,cached,20,0.000535456,7.8331,0.000529908,0.000592020
mf_am_pageable_r1,4194304,d2h,pageable,cached,20,0.000534975,7.8402,0.000528756,0.000615575
