tag,bytes,direction,mem,reg,iters,median_s,gbytes_per_s,min_s,max_s
fence_pageable_r1,4096,h2d,pageable,cached,20,0.000030285,0.1352,0.000029424,0.000043856
fence_pageable_r1,4096,d2h,pageable,cached,20,0.000026780,0.1529,0.000026219,0.000027641
fence_pageable_r1,8192,h2d,pageable,cached,20,0.000031397,0.2609,0.000030896,0.000032378
fence_pageable_r1,8192,d2h,pageable,cached,20,0.000028993,0.2826,0.000028362,0.000031337
fence_pageable_r1,16384,h2d,pageable,cached,20,0.000076725,0.2135,0.000074480,0.000078937
fence_pageable_r1,16384,d2h,pageable,cached,20,0.000030265,0.5414,0.000029664,0.000031306
fence_pageable_r1,32768,h2d,pageable,cached,20,0.000079839,0.4104,0.000076794,0.090219465
fence_pageable_r1,32768,d2h,pageable,cached,20,0.000034141,0.9598,0.000033530,0.000034581
fence_pageable_r1,65536,h2d,pageable,cached,20,0.000083865,0.7814,0.000081561,0.000087479
fence_pageable_r1,65536,d2h,pageable,cached,20,0.000040611,1.6137,0.000039880,0.000041812
fence_pageable_r1,131072,h2d,pageable,cached,20,0.000193528,0.6773,0.000095031,0.001496095
fence_pageable_r1,131072,d2h,pageable,cached,20,0.000056144,2.3346,0.000054501,0.000064256
fence_pageable_r1,262144,h2d,pageable,cached,20,0.000125567,2.0877,0.000124054,0.000133268
fence_pageable_r1,262144,d2h,pageable,cached,20,0.000088532,2.9610,0.000086418,0.000097895
fence_pageable_r1,524288,h2d,pageable,cached,20,0.000134390,3.9012,0.000132317,0.002131270
fence_pageable_r1,524288,d2h,pageable,cached,20,0.000143674,3.6492,0.000141851,0.000150504
fence_pageable_r1,1048576,h2d,pageable,cached,20,0.000195180,5.3724,0.000192006,0.000198735
fence_pageable_r1,1048576,d2h,pageable,cached,20,0.000330801,3.1698,0.000326606,0.000373045
fence_pageable_r1,2097152,h2d,pageable,cached,20,0.000303000,6.9213,0.000300307,0.000311974
fence_pageable_r1,2097152,d2h,pageable,cached,20,0.000623417,3.3640,0.000617368,0.000643196
fence_pageable_r1,4194304,h2d,pageable,cached,20,0.000532572,7.8756,0.000526933,0.000589015
fence_pageable_r1,4194304,d2h,pageable,cached,20,0.000537579,7.8022,0.000532431,0.000613432
