tag,bytes,direction,mem,reg,iters,median_s,gbytes_per_s,min_s,max_s
assume_pinned_r2,4096,h2d,pinned,cached,20,0.000027200,0.1506,0.000026630,0.000028563
assume_pinned_r2,4096,d2h,pinned,cached,20,0.000027090,0.1512,0.000026359,0.000027912
assume_pinned_r2,8192,h2d,pinned,cached,20,0.000028422,0.2882,0.000027872,0.000029163
assume_pinned_r2,8192,d2h,pinned,cached,20,0.000028322,0.2892,0.000027601,0.000029244
assume_pinned_r2,16384,h2d,pinned,cached,20,0.000027461,0.5966,0.000026870,0.000029133
assume_pinned_r2,16384,d2h,pinned,cached,20,0.000030335,0.5401,0.000029564,0.000031216
assume_pinned_r2,32768,h2d,pinned,cached,20,0.000029344,1.1167,0.000028923,0.000030004
assume_pinned_r2,32768,d2h,pinned,cached,20,0.000033680,0.9729,0.000033319,0.000034461
assume_pinned_r2,65536,h2d,pinned,cached,20,0.000031767,2.0630,0.000031217,0.000032869
assume_pinned_r2,65536,d2h,pinned,cached,20,0.000040911,1.6019,0.000040320,0.000042473
assume_pinned_r2,131072,h2d,pinned,cached,20,0.000036614,3.5798,0.000036053,0.000042944
assume_pinned_r2,131072,d2h,pinned,cached,20,0.000056895,2.3038,0.000055903,0.000057696
assume_pinned_r2,262144,h2d,pinned,cached,20,0.000047310,5.5410,0.000046920,0.000048602
assume_pinned_r2,262144,d2h,pinned,cached,20,0.000088822,2.9513,0.000087079,0.000092438
assume_pinned_r2,524288,h2d,pinned,cached,20,0.000051957,10.0908,0.000050865,0.000053259
assume_pinned_r2,524288,d2h,pinned,cached,20,0.000144405,3.6307,0.000141230,0.000162341
assume_pinned_r2,1048576,h2d,pinned,cached,20,0.000078026,13.4388,0.000076544,0.000080359
assume_pinned_r2,1048576,d2h,pinned,cached,20,0.000331203,3.1660,0.000326745,0.000356240
assume_pinned_r2,2097152,h2d,pinned,cached,20,0.000112858,18.5822,0.000112136,0.000114099
assume_pinned_r2,2097152,d2h,pinned,cached,20,0.000623818,3.3618,0.000618840,0.000650577
assume_pinned_r2,4194304,h2d,pinned,cached,20,0.000199287,21.0466,0.000198386,0.000200488
assume_pinned_r2,4194304,d2h,pinned,cached,20,0.000207068,20.2557,0.000206166,0.000208450
