tag,bytes,direction,mem,reg,iters,median_s,gbytes_per_s,min_s,max_s
flush_pinned_r2,4096,h2d,pinned,cached,20,0.000028322,0.1446,0.000027601,0.000043815
flush_pinned_r2,4096,d2h,pinned,cached,20,0.000027211,0.1505,0.000026559,0.000028082
flush_pinned_r2,8192,h2d,pinned,cached,20,0.000029514,0.2776,0.000029103,0.000030436
flush_pinned_r2,8192,d2h,pinned,cached,20,0.000028723,0.2852,0.000028193,0.000030035
flush_pinned_r2,16384,h2d,pinned,cached,20,0.000028432,0.5763,0.000027902,0.000040820
flush_pinned_r2,16384,d2h,pinned,cached,20,0.000030154,0.5433,0.000029694,0.000031457
flush_pinned_r2,32768,h2d,pinned,cached,20,0.000029704,1.1032,0.000029233,0.000030025
flush_pinned_r2,32768,d2h,pinned,cached,20,0.000033810,0.9692,0.000033209,0.000040390
flush_pinned_r2,65536,h2d,pinned,cached,20,0.000032058,2.0443,0.000031536,0.000032728
flush_pinned_r2,65536,d2h,pinned,cached,20,0.000040921,1.6015,0.000040280,0.000042093
flush_pinned_r2,131072,h2d,pinned,cached,20,0.000037325,3.5116,0.000036685,0.000042083
flush_pinned_r2,131072,d2h,pinned,cached,20,0.000055542,2.3599,0.000054351,0.000057415
flush_pinned_r2,262144,h2d,pinned,cached,20,0.000054311,4.8267,0.000053399,0.000064786
flush_pinned_r2,262144,d2h,pinned,cached,20,0.000087249,3.0046,0.000085598,0.000114670
flush_pinned_r2,524288,h2d,pinned,cached,20,0.000052688,9.9508,0.000052268,0.000053240
flush_pinned_r2,524288,d2h,pinned,cached,20,0.000143683,3.6489,0.000140749,0.000147559
flush_pinned_r2,1048576,h2d,pinned,cached,20,0.000076934,13.6296,0.000076183,0.000082162
flush_pinned_r2,1048576,d2h,pinned,cached,20,0.000330762,3.1702,0.000327917,0.000367226
flush_pinned_r2,2097152,h2d,pinned,cached,20,0.000113088,18.5444,0.000112387,0.000117265
flush_pinned_r2,2097152,d2h,pinned,cached,20,0.000627574,3.3417,0.000621204,0.000663257
flush_pinned_r2,4194304,h2d,pinned,cached,20,0.000199577,21.0160,0.000199066,0.000204724
flush_pinned_r2,4194304,d2h,pinned,cached,20,0.000206748,20.2870,0.000205956,0.000214919
