tag,bytes,direction,mem,reg,iters,median_s,gbytes_per_s,min_s,max_s
flush_pageable_r2,4096,h2d,pageable,cached,20,0.000028052,0.1460,0.000027261,0.000030296
flush_pageable_r2,4096,d2h,pageable,cached,20,0.000026769,0.1530,0.000026269,0.000027821
flush_pageable_r2,8192,h2d,pageable,cached,20,0.000029403,0.2786,0.000028993,0.000029935
flush_pageable_r2,8192,d2h,pageable,cached,20,0.000028683,0.2856,0.000028162,0.000035202
flush_pageable_r2,16384,h2d,pageable,cached,20,0.000076914,0.2130,0.000072989,0.087153966
flush_pageable_r2,16384,d2h,pageable,cached,20,0.000029464,0.5561,0.000028703,0.000030365
flush_pageable_r2,32768,h2d,pageable,cached,20,0.000079538,0.4120,0.000077436,0.000130314
flush_pageable_r2,32768,d2h,pageable,cached,20,0.000034020,0.9632,0.000033330,0.000040831
flush_pageable_r2,65536,h2d,pageable,cached,20,0.000084205,0.7783,0.000080510,0.000098215
flush_pageable_r2,65536,d2h,pageable,cached,20,0.000041432,1.5818,0.000040290,0.000045178
flush_pageable_r2,131072,h2d,pageable,cached,20,0.000095051,1.3790,0.000092678,0.000096844
flush_pageable_r2,131072,d2h,pageable,cached,20,0.000056514,2.3193,0.000054972,0.000059398
flush_pageable_r2,262144,h2d,pageable,cached,20,0.000123023,2.1309,0.000120379,0.000130694
flush_pageable_r2,262144,d2h,pageable,cached,20,0.000089213,2.9384,0.000086789,0.000106068
flush_pageable_r2,524288,h2d,pageable,cached,20,0.000135291,3.8753,0.000133288,0.000143764
flush_pageable_r2,524288,d2h,pageable,cached,20,0.000143773,3.6466,0.000141751,0.000147909
flush_pageable_r2,1048576,h2d,pageable,cached,20,0.000195120,5.3740,0.000192356,0.000202051
flush_pageable_r2,1048576,d2h,pageable,cached,20,0.000328137,3.1955,0.000324552,0.000346185
flush_pageable_r2,2097152,h2d,pageable,cached,20,0.000302420,6.9346,0.000298865,0.000355088
flush_pageable_r2,2097152,d2h,pageable,cached,20,0.000619812,3.3835,0.000614264,0.000652580
flush_pageable_r2,4194304,h2d,pageable,cached,20,0.000533393,7.8634,0.000526123,0.088630361
flush_pageable_r2,4194304,d2h,pageable,cached,20,0.000541196,7.7501,0.000532512,0.000573303
